Column1;Column2;Column3;Column4;Column5;Column6;Column7;Column8;Column9;Column10;Column11;Column12;Column13;Column14;Column15;Column16;Column17;Column18;Column19;Column20;Column21;Column22;Column23;Column24;Column25;Column26;Column27;Column28;Column29;Column30;Column31;Column32;Column33;Column34;Column35;Column36;Column37;Column38;Column39;Column40;Column41
com.samsung.shealth.sleep;6261011;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
original_efficiency;mental_recovery;factor_01;factor_02;factor_03;factor_04;factor_05;factor_06;factor_07;factor_08;factor_09;factor_10;has_sleep_data;combined_id;sleep_type;data_version;physical_recovery;original_wake_up_time;movement_awakening;original_bed_time;goal_bed_time;quality;extra_data;goal_wake_up_time;sleep_cycle;efficiency;sleep_score;sleep_duration;com.samsung.health.sleep.create_sh_ver;com.samsung.health.sleep.start_time;com.samsung.health.sleep.custom;com.samsung.health.sleep.modify_sh_ver;com.samsung.health.sleep.update_time;com.samsung.health.sleep.create_time;com.samsung.health.sleep.time_offset;com.samsung.health.sleep.deviceuuid;com.samsung.health.sleep.comment;com.samsung.health.sleep.pkg_name;com.samsung.health.sleep.end_time;com.samsung.health.sleep.datauuid;
;39.0;31;39;5;26;44;424;109;3;21;0;0;121dd008-5974-46a4-bde6-016aabc6ab69;-1;3;63.0;;20.0;;;;2f4870b9-039f-4812-a2df-c5d523016264.extra_data.json;;5;89.0;70;424;;2023-08-29 01:20:00.000;;;2023-08-29 09:45:21.521;2023-08-29 08:31:16.491;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-08-29 08:24:00.000;2f4870b9-039f-4812-a2df-c5d523016264;
;70.0;0;0;0;0;13;70;0;0;13;0;0;121dd008-5974-46a4-bde6-016aabc6ab69;-1;3;7.0;;37.0;;;;fb969cd8-e0c7-4c55-800e-3545d49ff5d4.extra_data.json;;0;81.0;41;70;;2023-08-29 08:35:00.000;;;2023-08-29 09:45:21.587;2023-08-29 09:45:17.871;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-08-29 09:45:00.000;fb969cd8-e0c7-4c55-800e-3545d49ff5d4;
;63.0;27;27;7;7;24;373;182;1;12;0;0;55ec278f-31cb-419f-a0f2-995da63cf638;-1;3;50.0;;13.0;;;;626f0b93-b31a-47e3-a0ab-f588edac9a89.extra_data.json;;2;93.0;67;373;;2023-08-30 01:50:00.000;;;2023-08-30 09:45:21.230;2023-08-30 08:09:52.273;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-08-30 08:03:00.000;626f0b93-b31a-47e3-a0ab-f588edac9a89;
;70.0;0;15;0;0;0;46;0;0;0;0;0;55ec278f-31cb-419f-a0f2-995da63cf638;-1;3;37.0;;0.0;;;;1a28be7b-be73-49b4-9529-1878ebef4db3.extra_data.json;;0;100.0;60;46;;2023-08-30 08:56:00.000;;;2023-08-30 09:45:21.318;2023-08-30 09:45:18.406;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-08-30 09:42:00.000;1a28be7b-be73-49b4-9529-1878ebef4db3;
;61.0;24;38;5;14;48;418;95;2;23;0;0;;-1;4;61.0;;22.0;;;;01a417e2-7cf4-403b-ab74-b34d5ee76e63.extra_data.json;;5;88.0;70;418;;2023-08-31 03:15:00.000;;;2023-08-31 10:15:54.445;2023-08-31 10:15:40.760;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-08-31 10:13:00.000;01a417e2-7cf4-403b-ab74-b34d5ee76e63;
;84.0;4;41;12;6;39;452;114;1;12;0;0;;-1;4;56.0;;22.0;;;;0ef3de8a-6357-4522-807f-66d203ac1b90.extra_data.json;;6;91.0;73;452;;2023-09-01 02:43:00.000;;;2023-09-01 10:15:23.712;2023-09-01 10:15:11.638;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-09-01 10:15:00.000;0ef3de8a-6357-4522-807f-66d203ac1b90;
;58.0;47;64;12;17;55;421;184;1;35;0;0;;-1;4;68.0;;28.0;;;;e0018085-1025-4ddc-8b1a-1f9595fd4c5a.extra_data.json;;3;86.0;67;421;;2023-09-02 03:24:00.000;;;2023-09-02 10:36:08.484;2023-09-02 10:29:28.103;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-09-02 10:25:00.000;e0018085-1025-4ddc-8b1a-1f9595fd4c5a;
;84.0;49;49;24;6;60;478;252;0;35;0;0;;-1;4;66.0;;29.0;;;;5783a8d5-bc72-49f9-8f9b-dea786bb78e8.extra_data.json;;4;87.0;73;478;;2023-09-03 04:02:00.000;;;2023-09-03 12:58:26.239;2023-09-03 12:17:43.297;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-09-03 12:00:00.000;5783a8d5-bc72-49f9-8f9b-dea786bb78e8;
;75.0;8;8;5;0;10;125;64;0;5;0;0;2891bb8a-eb40-4896-92f5-0cadcf840974;-1;4;24.0;;20.0;;;;6a306df0-82f0-4631-92d4-37c18c33ed51.extra_data.json;;1;92.0;70;125;;2023-09-04 02:32:00.000;;;2023-09-04 09:39:34.977;2023-09-04 04:49:05.857;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-09-04 04:37:00.000;6a306df0-82f0-4631-92d4-37c18c33ed51;
;70.0;21;21;28;5;45;292;249;0;30;0;0;2891bb8a-eb40-4896-92f5-0cadcf840974;-1;4;40.0;;37.0;;;;25b49098-9429-4149-9e8e-5cd733e8ab2e.extra_data.json;;1;84.0;59;292;;2023-09-04 04:47:00.000;;;2023-09-04 09:39:35.049;2023-09-04 09:39:24.717;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-09-04 09:39:00.000;25b49098-9429-4149-9e8e-5cd733e8ab2e;
;51.0;21;64;6;14;49;465;98;3;25;0;0;;-1;4;69.0;;22.0;;;;d8c1740b-eb1d-4045-b661-c7448c8213ba.extra_data.json;;5;89.0;72;465;;2023-09-05 01:55:00.000;;;2023-09-05 09:40:54.428;2023-09-05 09:40:37.990;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-09-05 09:40:00.000;d8c1740b-eb1d-4045-b661-c7448c8213ba;
;71.0;31;34;21;14;54;469;146;1;30;0;0;;-1;4;63.0;;32.0;;;;6177c2a5-5282-4706-aef8-3eb37a179d18.extra_data.json;;5;88.0;68;469;;2023-09-06 01:39:00.000;;;2023-09-06 09:30:34.595;2023-09-06 09:30:17.128;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-09-06 09:28:00.000;6177c2a5-5282-4706-aef8-3eb37a179d18;
;78.0;41;55;4;7;34;354;147;0;18;0;0;;-1;4;62.0;;17.0;;;;234584ad-3f38-4a8c-85dc-9f17f654de55.extra_data.json;;3;90.0;68;354;;2023-09-07 02:24:00.000;;;2023-09-07 08:18:54.427;2023-09-07 08:18:40.243;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-09-07 08:18:00.000;234584ad-3f38-4a8c-85dc-9f17f654de55;
;58.0;1;96;1;12;56;502;77;2;32;0;0;;-1;4;70.0;;19.0;;;;e99b962f-4eec-4d14-b721-6e5821129c7b.extra_data.json;;4;88.0;74;502;;2023-09-08 02:15:00.000;;;2023-09-08 10:40:09.579;2023-09-08 10:39:53.710;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-09-08 10:37:00.000;e99b962f-4eec-4d14-b721-6e5821129c7b;
;71.0;31;69;8;14;63;511;98;1;23;0;0;;-1;4;77.0;;25.0;;;;36674d2e-5379-4a36-862f-6b9edca23014.extra_data.json;;5;87.0;78;511;;2023-09-09 03:09:00.000;;;2023-09-09 11:40:46.079;2023-09-09 11:40:28.347;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-09-09 11:40:00.000;36674d2e-5379-4a36-862f-6b9edca23014;
;52.0;44;44;2;23;38;397;183;1;21;0;0;;-1;4;60.0;;16.0;;;;a9765e8f-1fb7-47b3-9680-795d57de4fbb.extra_data.json;;3;90.0;68;397;;2023-09-10 03:05:00.000;;;2023-09-10 09:44:39.466;2023-09-10 09:44:21.649;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-09-10 09:42:00.000;a9765e8f-1fb7-47b3-9680-795d57de4fbb;
;80.0;51;68;12;10;41;476;170;0;6;0;0;;-1;4;74.0;;17.0;;;;7b42d79b-535c-49f4-ad56-ee8b861ce17b.extra_data.json;;4;91.0;82;476;;2023-09-11 01:52:00.000;;;2023-09-11 09:50:47.596;2023-09-11 09:50:30.450;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-09-11 09:48:00.000;7b42d79b-535c-49f4-ad56-ee8b861ce17b;
;50.0;40;49;9;20;61;505;144;3;26;0;0;;-1;4;71.0;;23.0;;;;bf15ae34-f62a-43d5-8497-53cab70032b7.extra_data.json;;6;87.0;60;505;;2023-09-12 01:20:00.000;;;2023-09-12 09:45:48.410;2023-09-12 09:45:32.191;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-09-12 09:45:00.000;bf15ae34-f62a-43d5-8497-53cab70032b7;
;29.0;54;92;7;26;66;493;166;4;47;0;0;;-1;4;81.0;;27.0;;;;0593bd9e-86a8-4c4d-ae54-d66212305c26.extra_data.json;;5;86.0;68;493;;2023-09-13 01:21:00.000;;;2023-09-13 09:35:07.369;2023-09-13 09:34:52.840;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-09-13 09:34:00.000;0593bd9e-86a8-4c4d-ae54-d66212305c26;
;74.0;76;76;13;6;77;468;165;1;55;0;0;;-1;4;81.0;;36.0;;;;3238ef9d-638d-4a45-93ac-ca380e8a5916.extra_data.json;;4;83.0;74;468;;2023-09-14 01:50:00.000;;;2023-09-14 09:41:10.021;2023-09-14 09:40:54.753;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-09-14 09:38:00.000;3238ef9d-638d-4a45-93ac-ca380e8a5916;
;40.0;14;15;14;35;64;466;234;2;40;0;0;;-1;4;52.0;;28.0;;;;5ad7965d-aefa-461e-b97c-29e73b502ea1.extra_data.json;;5;86.0;56;466;;2023-09-15 01:24:00.000;;;2023-09-15 09:11:04.785;2023-09-15 09:10:44.135;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-09-15 09:10:00.000;5ad7965d-aefa-461e-b97c-29e73b502ea1;
;80.0;36;52;6;5;81;484;151;1;59;0;0;;-1;4;69.0;;33.0;;;;fec0f653-1a8c-4a93-a0e8-aff59e9bee8e.extra_data.json;;5;83.0;77;484;;2023-09-16 02:55:00.000;;;2023-09-16 11:00:36.362;2023-09-16 11:00:19.548;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-09-16 10:59:00.000;fec0f653-1a8c-4a93-a0e8-aff59e9bee8e;
;39.0;19;26;37;31;89;480;152;2;73;0;0;;-1;4;58.0;;58.0;;;;5799e290-8d64-4699-bcc8-9e149d0e895d.extra_data.json;;4;81.0;58;480;;2023-09-17 03:56:00.000;;;2023-09-17 11:58:25.329;2023-09-17 11:58:13.601;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-09-17 11:56:00.000;5799e290-8d64-4699-bcc8-9e149d0e895d;
;47.0;18;18;5;8;13;72;72;2;10;0;0;aee61fd4-ab10-4a21-b172-a6939bcfb406;-1;4;42.0;;39.0;;;;23371dfc-cd9a-41f6-9e44-1ba812163b2f.extra_data.json;;1;81.0;59;72;;2023-09-18 01:37:00.000;;;2023-09-18 09:14:19.353;2023-09-18 02:51:01.453;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-09-18 02:49:00.000;23371dfc-cd9a-41f6-9e44-1ba812163b2f;
;62.0;23;24;15;13;37;365;214;1;14;0;0;aee61fd4-ab10-4a21-b172-a6939bcfb406;-1;4;47.0;;21.0;;;;9a7f3f83-7913-4409-acf9-36f13c685f7a.extra_data.json;;3;89.0;69;365;;2023-09-18 03:08:00.000;;;2023-09-18 09:14:19.394;2023-09-18 09:14:07.101;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-09-18 09:13:00.000;9a7f3f83-7913-4409-acf9-36f13c685f7a;
;61.0;46;46;15;4;33;287;241;1;16;0;0;9e5151e8-77e6-4a5a-a5df-8e09a5beade1;-1;4;52.0;;23.0;;;;40ddc459-5436-4962-941d-d87f932c6d8f.extra_data.json;;1;88.0;62;287;;2023-09-19 01:06:00.000;;;2023-09-19 09:10:33.894;2023-09-19 05:58:13.913;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-09-19 05:53:00.000;40ddc459-5436-4962-941d-d87f932c6d8f;
;75.0;0;0;7;0;34;174;109;0;24;0;0;9e5151e8-77e6-4a5a-a5df-8e09a5beade1;-1;4;17.0;;40.0;;;;7ad58bce-9d5b-43f9-b50c-ca8f83aeb8c4.extra_data.json;;1;80.0;54;174;;2023-09-19 06:16:00.000;;;2023-09-19 09:10:33.950;2023-09-19 09:10:27.180;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-09-19 09:10:00.000;7ad58bce-9d5b-43f9-b50c-ca8f83aeb8c4;
;47.0;0;3;14;13;45;449;202;3;27;0;0;;-1;4;46.0;;23.0;;;;57261c92-75d3-4204-8b16-184653cc2ceb.extra_data.json;;4;89.0;55;449;;2023-09-20 01:45:00.000;;;2023-09-20 09:15:01.948;2023-09-20 09:14:46.930;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-09-20 09:14:00.000;57261c92-75d3-4204-8b16-184653cc2ceb;
;65.0;39;40;7;15;41;332;147;1;24;0;0;;-1;4;56.0;;24.0;;;;972857b7-115c-410c-8a59-8cdab7a270f3.extra_data.json;;4;87.0;62;332;;2023-09-21 04:02:00.000;;;2023-09-21 09:34:29.789;2023-09-21 09:34:11.524;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-09-21 09:34:00.000;972857b7-115c-410c-8a59-8cdab7a270f3;
;58.0;0;0;10;12;38;436;197;2;13;0;0;;3;4;44.0;;17.0;;;;cbbed07d-ef0a-4fec-bec1-dbdd7b69e725.extra_data.json;;4;91.0;55;436;;2023-09-22 01:54:00.000;;;2023-09-22 09:23:17.773;2023-09-22 09:10:35.442;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-09-22 09:10:00.000;cbbed07d-ef0a-4fec-bec1-dbdd7b69e725;
;63.0;25;38;10;7;35;380;286;1;18;0;0;;-1;4;51.0;;17.0;;;;a11d641a-8e41-4b58-91ca-1c12344cb3d7.extra_data.json;;2;90.0;67;380;;2023-09-23 05:18:00.000;;;2023-09-23 11:39:30.556;2023-09-23 11:39:14.859;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-09-23 11:38:00.000;a11d641a-8e41-4b58-91ca-1c12344cb3d7;
;64.0;43;67;12;11;64;467;190;1;38;0;0;;-1;4;70.0;;28.0;;;;552e933e-c717-4228-aaa5-c6d5a693abc7.extra_data.json;;3;86.0;70;467;;2023-09-24 03:42:00.000;;;2023-09-24 11:29:34.956;2023-09-24 11:29:22.598;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-09-24 11:29:00.000;552e933e-c717-4228-aaa5-c6d5a693abc7;
;79.0;20;20;5;6;26;229;122;0;10;0;0;;-1;4;38.0;;20.0;;;;4be802b4-0435-4bfa-8a60-f938eb26a1ff.extra_data.json;;3;88.0;64;229;;2023-09-25 05:30:00.000;;;2023-09-25 09:20:53.581;2023-09-25 09:20:44.797;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-09-25 09:19:00.000;4be802b4-0435-4bfa-8a60-f938eb26a1ff;
;72.0;28;28;13;3;37;384;173;2;15;0;0;ab2db6dc-fc5d-4468-885e-30592a564e9a;-1;4;52.0;;21.0;;;;fa6d34aa-bc8a-4514-a9de-492b04f38793.extra_data.json;;5;90.0;72;384;;2023-09-26 02:04:00.000;;;2023-09-26 09:25:52.195;2023-09-26 08:32:54.190;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-09-26 08:28:00.000;fa6d34aa-bc8a-4514-a9de-492b04f38793;
;70.0;0;10;0;0;0;31;0;0;0;0;0;ab2db6dc-fc5d-4468-885e-30592a564e9a;-1;4;35.0;;0.0;;;;0ad22eda-2f21-4663-84b5-f80bbfe23e8a.extra_data.json;;0;100.0;60;31;;2023-09-26 08:54:00.000;;;2023-09-26 09:25:52.251;2023-09-26 09:25:49.023;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-09-26 09:25:00.000;0ad22eda-2f21-4663-84b5-f80bbfe23e8a;
;81.0;46;63;19;9;51;442;136;0;24;0;0;;3;4;72.0;;31.0;;;;cb882c6d-9442-4685-944b-513b6f0e803e.extra_data.json;;4;88.0;73;442;;2023-09-27 02:19:00.000;;;2023-09-27 15:50:18.129;2023-09-27 09:44:45.012;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-09-27 09:41:00.000;cb882c6d-9442-4685-944b-513b6f0e803e;
;41.0;12;30;15;14;44;447;189;3;16;0;0;;-1;4;54.0;;21.0;;;;3f8af539-1f55-42ff-8649-2e3665cf9ded.extra_data.json;;3;90.0;67;447;;2023-09-28 02:46:00.000;;;2023-09-28 10:15:43.439;2023-09-28 10:15:28.986;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-09-28 10:13:00.000;3f8af539-1f55-42ff-8649-2e3665cf9ded;
;65.0;36;45;11;10;71;488;205;1;45;0;0;;-1;4;65.0;;29.0;;;;1ff0acd9-b702-4710-8c4f-2133b6a90a2c.extra_data.json;;3;85.0;68;488;;2023-09-29 02:33:00.000;;;2023-09-29 10:41:23.192;2023-09-29 10:41:04.193;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-09-29 10:41:00.000;1ff0acd9-b702-4710-8c4f-2133b6a90a2c;
;67.0;24;38;14;3;55;418;198;1;32;0;0;;-1;4;56.0;;28.0;;;;8a6aea1d-c0d9-42da-b04e-0104385a2f23.extra_data.json;;2;86.0;66;418;;2023-09-30 04:00:00.000;;;2023-09-30 11:03:57.420;2023-09-30 11:03:21.996;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-09-30 10:58:00.000;8a6aea1d-c0d9-42da-b04e-0104385a2f23;
;68.0;56;80;32;12;69;488;206;1;47;0;0;;-1;4;76.0;;39.0;;;;04f41155-0185-46e8-b2b1-d3da9a48879b.extra_data.json;;4;85.0;74;488;;2023-10-01 03:48:00.000;;;2023-10-01 11:58:08.405;2023-10-01 11:57:52.232;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-10-01 11:56:00.000;04f41155-0185-46e8-b2b1-d3da9a48879b;
;62.0;22;63;34;8;86;451;120;2;67;0;0;;-1;4;66.0;;62.0;;;;2f3ba219-7845-4725-86af-dbdd714e2b42.extra_data.json;;4;80.0;70;451;;2023-10-02 01:44:00.000;;;2023-10-02 09:15:33.790;2023-10-02 09:15:20.854;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-10-02 09:15:00.000;2f3ba219-7845-4725-86af-dbdd714e2b42;
;69.0;52;73;35;11;59;453;282;1;27;0;0;;-1;4;69.0;;31.0;;;;8f5e1b0c-8978-457f-9834-44a6c49b9189.extra_data.json;;4;86.0;74;453;;2023-10-03 01:41:00.000;;;2023-10-03 09:15:36.969;2023-10-03 09:15:20.666;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-10-03 09:14:00.000;8f5e1b0c-8978-457f-9834-44a6c49b9189;
;65.0;13;13;3;5;29;174;70;1;18;0;0;ff5789d5-484c-4f60-8f74-f15a2832848d;-1;4;32.0;;31.0;;;;01686ac8-a884-4062-8665-eaeb5df7f33a.extra_data.json;;2;83.0;63;174;;2023-10-04 01:37:00.000;;;2023-10-04 09:00:22.883;2023-10-04 04:36:37.382;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-10-04 04:31:00.000;01686ac8-a884-4062-8665-eaeb5df7f33a;
;67.0;0;15;5;8;28;258;72;1;8;0;0;ff5789d5-484c-4f60-8f74-f15a2832848d;-1;4;32.0;;21.0;;;;9d6ebefd-0c43-4436-a1f2-9467b24934db.extra_data.json;;3;89.0;60;258;;2023-10-04 04:40:00.000;;;2023-10-04 09:00:22.941;2023-10-04 09:00:16.124;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-10-04 08:58:00.000;9d6ebefd-0c43-4436-a1f2-9467b24934db;
;73.0;32;36;13;7;28;377;213;0;3;0;0;;-1;4;53.0;;14.0;;;;77253cf5-c2df-4baa-a590-cefb937079b0.extra_data.json;;2;92.0;73;377;;2023-10-05 03:39:00.000;;;2023-10-05 09:57:35.282;2023-10-05 09:57:23.973;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-10-05 09:56:00.000;77253cf5-c2df-4baa-a590-cefb937079b0;
;68.0;22;29;16;7;61;405;155;1;32;0;0;;-1;4;53.0;;33.0;;;;02dd9f72-0ff4-4410-b544-138a75d9b4f2.extra_data.json;;3;84.0;66;405;;2023-10-06 02:30:00.000;;;2023-10-06 09:15:34.013;2023-10-06 09:15:19.441;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-10-06 09:15:00.000;02dd9f72-0ff4-4410-b544-138a75d9b4f2;
;59.0;59;63;13;26;67;587;191;1;32;0;0;;-1;4;82.0;;24.0;;;;d52befaf-d1b7-4e75-bc36-abd00fa11bf5.extra_data.json;;5;88.0;67;587;;2023-10-08 01:12:00.000;;;2023-10-08 11:00:36.125;2023-10-08 11:00:15.012;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-10-08 10:59:00.000;d52befaf-d1b7-4e75-bc36-abd00fa11bf5;
;73.0;35;57;10;2;25;352;194;1;9;0;0;ebd2fc69-1675-4509-a33f-3566ca679fea;-1;4;59.0;;15.0;;;;64700cef-55b1-4c3d-8840-ccbc7c936e43.extra_data.json;;3;92.0;71;352;;2023-10-09 03:07:00.000;;;2023-10-09 10:30:44.420;2023-10-09 09:06:46.621;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-10-09 08:59:00.000;64700cef-55b1-4c3d-8840-ccbc7c936e43;
;60.0;0;0;10;5;15;72;72;1;13;0;0;ebd2fc69-1675-4509-a33f-3566ca679fea;-1;4;7.0;;53.0;;;;4a2ea29a-7809-4db0-940a-43d98fcfcd6a.extra_data.json;;1;79.0;49;72;;2023-10-09 09:11:00.000;;;2023-10-09 10:30:44.502;2023-10-09 10:30:40.909;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-10-09 10:23:00.000;4a2ea29a-7809-4db0-940a-43d98fcfcd6a;
;68.0;30;39;1;12;33;416;69;1;9;0;0;;-1;4;68.0;;12.0;;;;96cd8a09-65d1-4cfd-8ee1-f589674064ca.extra_data.json;;4;92.0;81;416;;2023-10-10 02:29:00.000;;;2023-10-10 09:34:33.212;2023-10-10 09:28:18.004;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-10-10 09:25:00.000;96cd8a09-65d1-4cfd-8ee1-f589674064ca;
;42.0;46;47;4;18;60;425;161;3;40;0;0;;-1;4;65.0;;26.0;;;;e72ceb5b-7028-4254-b8ba-02b54230aa8e.extra_data.json;;4;85.0;64;425;;2023-10-11 03:45:00.000;;;2023-10-11 10:50:41.732;2023-10-11 10:50:28.762;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-10-11 10:50:00.000;e72ceb5b-7028-4254-b8ba-02b54230aa8e;
;66.0;49;63;9;14;55;542;201;1;15;0;0;;-1;4;76.0;;17.0;;;;f1118c94-7c04-4f2d-a9a3-cdb856222d77.extra_data.json;;4;89.0;73;542;;2023-10-12 02:12:00.000;;;2023-10-12 11:15:57.705;2023-10-12 11:15:37.311;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-10-12 11:14:00.000;f1118c94-7c04-4f2d-a9a3-cdb856222d77;
;88.0;55;55;17;2;52;479;157;0;31;0;0;;-1;4;73.0;;28.0;;;;bc1b520f-2b9c-4568-95d3-5d4d437a0f95.extra_data.json;;4;89.0;80;479;;2023-10-13 03:16:00.000;;;2023-10-13 11:15:25.516;2023-10-13 11:15:11.592;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-10-13 11:15:00.000;bc1b520f-2b9c-4568-95d3-5d4d437a0f95;
;68.0;20;33;4;2;36;277;99;1;28;0;0;;-1;4;48.0;;27.0;;;;dae8276e-594d-4538-aff3-a79a1e936bf9.extra_data.json;;2;87.0;65;277;;2023-10-14 07:13:00.000;;;2023-10-14 11:56:01.421;2023-10-14 11:55:55.242;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-10-14 11:50:00.000;dae8276e-594d-4538-aff3-a79a1e936bf9;
;70.0;0;0;0;0;26;97;0;0;23;0;0;;-1;4;10.0;;51.0;;;;3c86c020-d7b9-466f-bf64-0f4f85f7d8d5.extra_data.json;;0;73.0;41;97;;2023-10-14 17:20:00.000;;;2023-10-14 19:24:05.139;2023-10-14 19:22:23.757;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-10-14 18:57:00.000;3c86c020-d7b9-466f-bf64-0f4f85f7d8d5;
;80.0;77;77;4;10;56;568;171;1;35;0;0;;-1;4;88.0;;18.0;;;;3aee7519-e1b2-40c1-b226-c491e8dc5dd7.extra_data.json;;6;90.0;75;568;;2023-10-15 01:25:00.000;;;2023-10-15 11:00:39.534;2023-10-15 11:00:15.018;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-10-15 10:53:00.000;3aee7519-e1b2-40c1-b226-c491e8dc5dd7;
;87.0;40;46;7;8;33;440;138;0;10;0;0;;-1;4;66.0;;15.0;;;;3a9ed299-4907-4f8a-9830-d231cc105f1d.extra_data.json;;5;92.0;79;440;;2023-10-16 01:55:00.000;;;2023-10-16 09:15:24.879;2023-10-16 09:15:14.168;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-10-16 09:15:00.000;3a9ed299-4907-4f8a-9830-d231cc105f1d;
;92.0;60;60;11;3;50;468;177;0;21;0;0;;-1;4;73.0;;21.0;;;;8b8a2c97-48d2-45c1-95ff-ec892c17983e.extra_data.json;;5;89.0;83;468;;2023-10-17 01:26:00.000;;;2023-10-17 09:15:33.719;2023-10-17 09:15:15.397;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-10-17 09:14:00.000;8b8a2c97-48d2-45c1-95ff-ec892c17983e;
;8.0;36;36;16;27;84;462;155;6;60;0;0;;-1;4;63.0;;41.0;;;;727dfe54-6eac-42fa-8f8d-21415f713d19.extra_data.json;;5;81.0;60;462;;2023-10-18 00:37:00.000;;;2023-10-18 08:20:47.281;2023-10-18 08:20:36.509;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-10-18 08:19:00.000;727dfe54-6eac-42fa-8f8d-21415f713d19;
;63.0;41;45;7;12;71;458;175;1;55;0;0;;-1;4;65.0;;32.0;;;;d949a852-256c-498e-9a0d-abbb17520297.extra_data.json;;3;84.0;70;458;;2023-10-19 01:36:00.000;;;2023-10-19 09:16:00.853;2023-10-19 09:15:45.814;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-10-19 09:14:00.000;d949a852-256c-498e-9a0d-abbb17520297;
